id,name,country,city,zip,address,position,state,description,phone,category,actions_serialized,store_img,stores,schedule,marker_img,show_schedule,url_key,meta_title,meta_description,meta_robots,short_description,canonical_url
2748,Stag Shop,CA,London,N5W 3C1,1548 Dundas St East,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2749,Stag Shop,CA,North Kitchener,N2B 3E6,1585 Victoria St,,,,519-742-3859,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2750,Stag Shop,CA,Oshawa,L1J 2K5,"22 Stevenson Rd South ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2751,Stag Shop,CA,Guelph,N1H 3R7,"23 Wellington St East ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2752,Stag Shop,CA,Toronto,M5B 1N8,239 Yonge St,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2753,Stag Shop,CA,Brantford,N3R 5L4,250 King George Rd Unit 6,,,,226-250-3009,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2754,Stag Shop,CA,Windsor,N9E 1S2,"2950 Dougall Ave ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2755,Stag Shop,CA,Burlington,"L7N 3L5 ",3350 Fairview St,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2756,Stag Shop,CA,"Barrie ",L4M 3C4,346 Bayfield St,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2757,Stag Shop,CA,London,N6C 4P9,371 Wellington Road South,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2758,Stag Shop,CA,"St.Catharines ",L2R 5L3,"387 Ontario St ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2759,Stag Shop,CA,Toronto,M4Y 2C5,"449 Church St ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2760,Stag Shop,CA,"Barrie ",L4N 9P7,515 Bryne Dr,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2761,Stag Shop,GB,Cambridge,N1R 6J4,"561 Hespeler Road ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2762,Stag Shop,CA,Hamilton,L8E 1H6,58 Centennial Pkwy North,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2763,Stag Shop,CA,"Mississauga ","LR5 4B3 ","6020 Hurontario Road ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2764,Stag Shop,GB,London,"N6H 4K9 ",666 Wonderland Road North,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2765,Stag Shop,CA,"Waterloo ",N2J 2W6,7 King St North,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2766,Stag Shop,CA,"Scarborough ",M1P 5A3,"7 Progress Ave ",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2767,Stag Shop,CA,"Pickering ","L1V 6K3 ",705 Kingston Rd,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2768,Stag Shop,CA,Hamilton,"L9C 3A5 ",980 Upper James St,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2769,Star Flicks,US,Pittsburgh,15237,7600 B McKnight Rd,,51,,412-366-6242,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2770,StarLite Video,US,Sarcoxie,64862,5785 Citrus Lane,,36,,417.548-6001,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2771,Stars Toys,US,Hauppauge,11788,373 Smithtown Byp 237,,43,,646-368-7609,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2772,Starship Enterprises Inc.,US,"Marietta ",30062,1424 Roswell Rd,,19,,(770)578-0399,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2773,Starship Enterprises Inc.,US,Conyers,30094,1682 Highway 138,,19,,(678)750-0792,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2774,Starship Enterprises Inc.,US,Warner Robbins,31093,2099 Watson Blvd,,19,,(478)602-1020,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2775,Starship Enterprises Inc.,US,"Atlanta ",30324,2273 Cheshire Bridge Rd,,19,,(404)315-7177,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2776,Starship Enterprises Inc.,US,"Atlanta ",30324,2275 Cheshire Bridge Rd,,19,,(404)320-9101,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2777,Starship Enterprises Inc.,US,Smyrna,30080,2364 South Cobb Dr.,,19,,(770)432-3274,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2778,Starship Enterprises Inc.,US,Snellville,30078,2595 Highpoint Rd #100,,19,,(678)397-1731,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2779,Starship Enterprises Inc.,US,Suwanee,30024,2975 Lawrenceville Suwanee Rd,,19,,(770)932-1232,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2780,Starship Enterprises Inc.,US,Newnan,30265,3029 Hwy 34 East,,19,,(678)326-4011,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2781,Starship Enterprises Inc.,US,Athens,30605,"4100 Lexington Rd ",,19,,(706)552-1492,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2782,Starship Enterprises Inc.,US,Columbus,31902,4402 Veterans Parkway,,19,,(706)660-1492,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2783,Starship Enterprises Inc.,US,"Atlanta ",30334,4403-A Fulton Industrial Blvd.,,19,,(404)505-7746,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2784,Starship Enterprises Inc.,US,Lawrenceville Ga 30044,30044,4785 Sugarloaf Pkwy #4,,19,,(678)397-1761,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2785,Starship Enterprises Inc.,US,Stone Mountain,30083,4872 Memorial Dr.,,19,,(404)294-4119,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2786,Starship Enterprises Inc.,US,College Park,30349,5370 Old National Highway,,19,,(404)762-0149,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2787,Starship Enterprises Inc.,US,"East Ridge ",37412,5811A Ringgold Rd,,56,,(423)893-7190,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2788,Starship Enterprises Inc.,US,Doraville,30340,5855-C Buford Hwy,,19,,(770)936-8055,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2789,Starship Enterprises Inc.,US,Jonesboro,30236,7411 Tara Boulevard,,19,,(770)692-4002,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2790,Starship Enterprises Inc.,US,Roswell,30076,755-A Holcomb Bridge,,19,,(770)518-1260,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2791,Starship Enterprises Inc.,US,"Savannah ",31406,8114 White Bluff Rd,,19,,(912)925-6837,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2792,Starship Enterprises Inc.,US,Woodstock,30188,9820 Highway 92 East,,19,,(770)928-4105,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2793,starz enterprise of new orleans llc,US,new orleans,70125,3501 washington ave,,28,,504-874-1225,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2794,"Starz enterprises of new Orleans ",US,"New Orleans ",70125,"3501 Washington ",,28,,504-874-1225,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2796,Store 5,US,Los Angeles,90048,"124 N. Orlando Ave, APT 101",,12,,(310) 779-7229,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2797,Store 6,US,Los Angeles,90048,1254 N. Orlando Ave,,12,,(310) 779-7229,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2798,Strawberry Blushes,GB,London Colney,AL2 1HA,High St,,,,(44172) 774-7354,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2799,Strawberry Blushes,GB,St Albans,AL2 1HA,High Street,,,,(44172) 774-7354,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2800,Studio 21 Ltd,US,Addison,60101,17W516 Lake Street,,23,,(630) 832-2900,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2801,Sugar & Spice,US,Murfreesboro,37129,3310 Vestry Ave,,56,,615-907-0071,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2802,Sugar Babe Lingerie,ZA,Gauteng,2040,11 Boland Street,,,,(83) 280-7892,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2803,SugarCane Products,US,Brooklyn,11236,1342 East 94th street,,43,,347-388-2025,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2804,Suit Your Fancy,US,KALISPELL,59901,280 2nd Ave. E.N.,,37,,406-755-8369,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2805,Suite F,US,"Hilo ",96720,851 Leilani St. #203,,21,,808-238-2312,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2807,Sunland Park News & Video,US,Sunland Park,88310,1615 Apaloosa,,42,,575-589-8697,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2808,SUNSET NOVELTIES,US,SAVANNAH,31419,10419 ABERCORN,,19,,912 961-5455,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2809,SUNSET NOVELTIES,US,SAVANNAH,31410,10419 ABERCORN ST.,,19,,(912) 961-5455,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2810,SUNSET NOVELTIES,US,SAVANNAH,31419-1151,10419 abercorn street,,19,,912 961-5455,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2811,SUNSET NOVELTIES,US,SAVANNAH,31406-2716,6614 WATERS AVENE,,19,,912 355-9610,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2812,SUNSET NOVELTIES,US,SAVANNAH,31406,6614 WATERS AVENUE,,19,,912 961-5455,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2813,Sunset Novelties & Lingerie,US,Jacksonville,32246,12041 Beach Blvd # 14,,18,,(904) 998-0040,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2814,Sunset Novelties & Lingerie,US,"Statesboro ",30458,"17067 Highway 67 ",,19,,912) 681-7766,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2815,Sunset Novelties & Lingerie,US,Brunswick,31520,"3370 Cypress Mill Rd ",,19,,(912) 275-8436,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2816,Sunset Novelties & Lingerie,US,"Savannah ",31406,6614 Waters Ave.,,19,,912-355-9610,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2817,Sunset Novelties & Lingerie,US,Hinesville,31313,809 Willowbrook Dr.,,19,,"912) 332-5232 ",,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2818,Sunset Novelties & Lingerie,US,"Savannah ",31406,9307 Abercorn Street,,19,,912-961-5455,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2822,Suzie’s Adult Superstores,US,Modesto,953584,"115 McHenry Ave ",,12,,209-529-5546,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2823,Suzie’s Adult Superstores,US,Stockton,95212,3126 E Hammer Lane,,12,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2824,Suzie’s Adult Superstores,US,Sacramento,95841,5138 Auburn Blvd,,12,,916-332-1051,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
